timestamp,HR,MAP,SpO2,Temp,RR
634,72.98,87.72,98.01,36.88,15.45
635,71.69,88.82,98.69,36.95,14.44
636,76.65,91.15,98.52,37.04,16.09
637,75.15,86.06,98.43,37.0,14.65
638,72.42,88.81,98.27,36.99,14.51
639,72.41,89.88,97.82,37.19,15.98
640,74.33,86.7,97.27,37.07,15.24
641,78.34,95.39,97.9,37.09,16.35
642,74.48,87.44,97.88,36.98,15.84
643,71.99,87.99,98.52,37.02,15.39
644,74.51,87.07,98.15,36.96,14.3
645,74.45,95.4,98.81,37.08,15.15
646,69.61,91.66,98.6,36.99,15.18
647,74.89,87.19,97.77,37.02,14.77
648,74.54,93.32,97.1,37.02,15.67
649,76.39,90.6,98.69,37.0,14.85
650,78.7,90.77,98.68,37.29,15.84
651,77.25,88.97,97.32,36.93,16.24
652,74.46,87.75,98.75,36.93,15.17
653,72.79,91.01,98.19,37.07,16.43
654,80.15,88.36,98.08,36.94,14.64
655,75.12,95.45,98.81,36.97,14.89
656,75.03,86.19,98.67,36.89,15.89
657,74.95,94.61,98.33,37.05,16.69
658,75.4,89.67,98.24,37.05,16.87
659,74.71,90.9,98.31,36.97,17.61
660,73.85,92.5,97.8,37.07,15.62
661,73.91,88.11,97.97,36.81,15.87
662,74.93,92.59,97.55,36.93,14.97
663,73.91,81.88,97.83,36.98,14.75
664,73.57,87.84,97.82,36.88,16.23
665,75.21,87.23,97.68,36.83,15.22
666,74.49,86.24,98.07,36.97,17.23
667,78.01,89.36,97.84,37.07,14.54
668,69.7,91.16,98.25,37.13,16.49
669,77.18,92.11,97.19,36.95,14.99
670,77.49,90.72,97.94,37.07,15.18
671,70.85,88.0,98.07,37.06,16.54
672,74.31,91.11,97.84,37.12,15.32
673,74.26,90.37,97.91,36.96,15.48
674,72.18,92.81,97.21,36.82,15.19
675,73.44,92.33,98.18,37.01,17.79
676,72.78,90.09,98.32,36.9,15.38
677,78.5,87.31,98.25,36.93,16.05
678,76.87,88.04,98.52,36.97,15.8
679,77.54,88.35,98.1,36.97,16.22
680,76.44,89.05,98.24,37.01,15.39
681,72.74,90.8,98.08,37.07,15.8
682,73.95,92.15,98.34,36.96,16.39
683,75.98,89.85,97.21,37.04,15.14
684,72.56,90.05,97.55,37.0,17.09
685,76.43,90.43,98.79,37.09,17.19
686,74.52,88.45,96.77,36.98,16.61
687,74.25,87.22,97.93,36.99,16.07
688,76.42,84.73,98.59,36.96,13.01
689,75.89,87.91,97.95,36.98,16.42
690,74.28,91.42,97.8,36.92,15.61
691,77.32,87.89,98.06,36.91,15.75
692,72.84,89.29,97.82,37.08,14.1
693,76.23,91.4,98.02,36.89,16.49
694,76.19,91.56,97.66,36.97,14.55
695,74.38,86.76,98.55,37.1,16.12
696,75.65,92.99,98.71,36.96,16.9
697,72.5,93.38,97.93,37.08,15.53
698,76.85,86.61,97.31,36.94,17.22
699,74.63,87.53,97.74,36.89,15.25
700,73.95,93.57,97.91,36.84,16.6
701,77.1,89.56,98.25,37.13,14.7
702,73.59,83.34,97.5,36.89,17.03
703,72.18,85.8,97.62,37.07,16.88
704,71.89,89.25,98.26,36.9,16.47
705,76.21,86.51,98.47,37.13,15.61
706,72.44,88.76,97.69,37.22,14.6
707,78.51,90.1,97.33,36.83,15.61
708,70.84,94.39,99.64,36.89,17.11
709,78.39,89.13,98.39,37.08,16.13
710,75.42,93.22,97.87,37.05,14.45
711,74.81,94.29,98.43,37.08,14.88
712,73.91,94.3,97.94,36.94,17.25
713,75.8,90.85,98.43,37.2,16.49
714,74.92,84.11,98.08,37.01,14.77
715,77.21,91.38,98.05,36.88,14.23
716,75.23,93.15,97.94,36.97,15.37
717,75.3,89.76,97.28,36.88,14.15
718,74.27,95.23,98.97,37.16,15.84
719,74.89,92.58,97.53,36.93,18.45
720,75.62,91.7,97.32,37.05,14.4
721,71.58,93.26,97.89,36.95,15.81
722,72.3,91.0,97.52,36.94,17.31
723,76.49,82.52,97.97,36.81,16.75
724,75.34,88.5,98.34,37.06,15.85
725,74.63,93.59,98.5,37.13,15.85
726,75.04,87.58,98.41,36.91,14.84
727,75.7,89.33,97.85,36.85,15.73
728,73.92,86.87,98.02,37.08,16.24
729,73.44,95.35,98.2,36.84,17.11
730,75.39,95.04,97.12,37.12,15.38
731,73.04,87.35,98.29,36.91,15.81
732,75.82,90.44,97.27,36.89,15.05
733,71.59,87.96,99.02,37.02,16.23
734,77.06,91.84,97.8,36.9,16.78
735,75.95,91.53,97.91,36.93,16.63
736,75.51,92.44,97.62,37.04,14.83
737,76.97,91.0,97.69,36.76,16.15
738,78.33,98.81,99.14,37.16,15.32
739,77.03,86.92,98.47,37.0,17.01
740,71.32,84.87,97.23,36.87,15.84
741,72.44,88.82,98.75,36.9,14.48
742,73.75,85.3,98.6,37.1,15.78
743,75.05,85.52,97.86,37.06,16.46
744,76.04,87.0,98.15,37.14,16.24
745,73.55,87.23,97.99,36.93,15.49
746,75.37,87.14,98.99,37.03,15.41
747,73.49,91.55,97.6,37.04,15.01
748,73.78,88.48,98.07,37.07,15.61
749,72.19,89.46,97.79,37.11,15.14
750,73.15,92.68,97.28,36.93,16.97
751,72.3,87.7,99.1,36.99,15.1
752,73.05,89.21,97.41,36.94,16.12
753,77.11,91.1,98.11,36.99,16.05
754,73.1,84.18,97.13,37.07,16.95
755,80.26,82.85,97.8,36.83,17.09
756,75.99,91.04,98.21,37.11,16.7
757,75.37,91.48,97.59,36.89,16.35
758,73.28,96.19,98.29,36.97,14.95
759,76.4,90.47,97.87,37.12,14.93
760,73.85,92.46,98.58,37.03,15.15
761,75.24,89.41,98.68,37.03,16.75
762,80.12,90.89,97.71,36.88,16.07
763,74.81,95.0,98.04,36.9,16.87
764,77.3,83.63,98.09,37.09,17.0
765,73.59,91.24,98.31,36.94,15.27
766,74.93,96.41,98.01,36.95,16.03
767,78.54,90.85,98.1,37.1,15.99
768,73.75,94.95,97.88,36.9,15.67
769,78.62,88.11,98.06,37.03,15.47
770,76.42,89.9,98.65,37.0,17.18
771,73.88,90.1,98.32,37.0,16.05
772,76.26,83.35,98.35,36.95,16.01
773,76.95,86.5,98.36,36.94,15.2
774,76.24,86.71,97.92,36.89,16.68
775,71.86,92.47,98.16,37.05,14.99
776,73.55,92.62,97.46,36.93,16.45
777,74.5,90.97,98.63,37.1,16.48
778,74.85,92.47,96.61,36.98,15.59
779,76.24,89.51,97.96,36.89,16.32
780,75.36,93.61,98.57,36.98,16.19
781,72.33,90.03,97.32,36.96,15.96
782,75.76,90.17,98.2,37.1,16.01
783,76.22,89.2,97.66,36.96,16.06
784,76.12,92.05,97.82,36.97,16.13
785,77.16,88.74,98.47,37.14,16.06
786,76.67,92.93,98.1,37.05,14.9
787,75.92,86.6,96.98,37.17,15.85
788,74.86,86.7,97.51,37.13,16.26
789,71.68,92.06,98.49,36.91,16.1
790,75.86,89.73,98.22,37.1,16.95
791,75.42,88.64,98.87,37.15,16.62
792,75.54,92.67,98.84,37.15,15.13
793,72.45,88.18,97.83,37.1,15.83
794,72.84,89.4,99.25,37.1,15.69
795,77.11,94.2,98.01,36.97,16.0
796,74.92,94.62,97.52,36.92,16.0
797,76.36,94.72,97.68,36.96,16.61
798,75.06,89.15,96.87,36.83,16.18
799,75.06,93.69,98.8,37.13,17.23
800,76.88,87.15,98.8,36.97,16.24
801,73.97,87.28,97.49,37.13,15.17
802,75.19,82.95,97.89,36.88,15.53
803,74.08,95.02,98.05,37.11,16.6
804,74.13,87.41,97.52,36.95,14.39
805,74.38,89.62,97.12,36.87,14.65
806,75.44,87.27,97.89,37.16,16.01
807,74.04,92.09,97.84,37.11,16.95
808,77.51,88.87,97.81,37.02,17.31
809,73.21,86.09,98.11,37.0,15.78
810,74.63,91.32,98.71,37.04,17.06
811,74.12,85.7,97.85,37.02,16.07
812,77.89,87.49,98.09,36.92,14.47
813,75.39,83.68,98.36,36.96,15.99
814,77.06,85.73,98.28,37.2,15.38
815,72.03,90.54,97.69,37.27,16.92
816,75.53,84.11,98.05,37.16,15.97
817,76.78,85.56,98.27,37.05,14.72
818,75.16,89.99,97.44,36.97,14.5
819,77.13,88.37,98.63,36.92,15.98
820,73.97,95.98,98.72,36.93,13.58
821,77.82,95.5,97.64,36.94,15.48
822,79.6,87.4,98.1,37.22,16.23
823,74.27,91.67,98.32,37.18,14.94
824,74.11,92.25,97.73,37.07,16.99
825,77.91,88.21,98.24,36.9,17.19
826,78.16,85.51,98.08,37.09,14.98
827,73.95,89.96,97.27,36.98,15.7
828,74.16,89.48,98.23,36.78,16.99
829,74.44,88.69,97.45,37.03,16.0
830,72.31,91.33,98.47,36.92,14.61
831,73.16,87.75,97.66,36.92,15.86
832,72.99,86.54,97.92,36.97,15.15
833,73.46,90.33,98.69,36.95,17.11
834,74.93,91.16,98.25,37.0,16.61
835,75.47,86.47,97.46,36.99,15.69
836,78.1,92.78,97.49,36.81,16.14
837,73.0,84.69,97.7,37.15,14.69
838,76.97,88.27,98.2,36.9,15.25
839,74.57,89.23,98.18,36.9,17.55
840,74.9,88.09,97.58,36.97,16.05
841,76.35,88.3,97.42,36.99,16.93
842,72.75,95.61,98.14,37.15,16.23
843,75.76,87.45,97.91,37.03,17.31
844,75.33,97.32,99.08,37.06,14.0
845,75.98,91.31,98.02,37.03,15.81
846,75.58,90.28,98.91,37.02,17.64
847,79.91,91.43,97.41,37.03,16.96
848,73.72,97.59,97.21,36.81,17.33
849,73.94,87.02,97.44,36.98,15.99
850,73.75,86.64,98.59,37.12,15.46
851,73.89,87.74,98.88,37.39,14.97
852,73.73,90.1,97.61,36.88,14.9
853,77.38,84.82,97.77,37.04,16.81
854,77.84,90.07,97.42,36.94,16.51
855,73.86,95.08,97.09,37.2,15.93
856,73.34,90.45,98.36,36.86,16.51
857,75.94,89.12,98.11,37.06,16.14
858,73.9,88.15,98.01,36.86,16.96
859,76.27,92.7,97.3,36.97,16.95
860,75.41,87.52,98.82,37.0,14.93
861,71.97,95.54,97.75,37.11,16.27
862,78.1,95.8,98.27,36.89,14.33
863,78.59,90.77,97.27,37.07,16.13
864,73.77,89.97,97.9,37.0,16.6
865,74.22,93.09,98.15,37.03,14.69
866,75.57,93.28,98.16,37.1,15.58
867,75.67,87.58,98.08,36.87,16.01
868,76.32,88.42,98.25,37.08,16.23
869,79.02,86.03,97.43,36.94,15.72
870,74.65,91.23,98.1,37.11,14.83
871,73.4,92.0,98.06,37.03,15.95
872,72.24,85.95,98.12,36.98,14.35
873,73.54,88.63,98.04,36.94,15.77
874,74.93,85.96,97.36,37.08,15.56
875,78.59,87.3,97.34,37.13,15.87
876,73.96,91.65,96.89,36.95,15.44
877,75.45,87.8,98.41,36.89,14.49
878,74.97,89.1,98.41,37.07,15.63
879,77.38,85.12,98.42,36.86,16.93
880,80.05,90.56,98.15,36.87,17.26
881,73.94,89.87,96.93,36.89,18.44
882,74.02,87.81,97.49,36.96,17.69
883,77.09,89.43,98.09,36.87,14.8
884,76.36,90.54,98.07,36.81,15.59
885,78.69,87.56,97.89,36.89,15.98
886,76.17,85.57,98.18,37.06,15.91
887,74.28,95.42,98.01,36.87,16.07
888,76.18,88.1,98.06,36.97,18.41
889,77.22,89.71,97.68,37.19,14.92
890,76.64,93.03,98.49,37.0,15.29
891,76.01,100.59,97.78,37.03,17.64
892,77.13,86.27,97.33,36.91,15.38
893,77.34,91.35,97.61,37.22,16.39
894,77.76,87.88,97.83,36.95,17.03
895,76.3,88.38,98.5,36.98,16.49
896,74.67,87.84,97.98,37.13,16.19
897,75.29,86.62,97.91,36.98,16.94
898,77.41,89.88,97.38,37.0,15.11
899,73.37,85.58,98.39,36.97,15.5
900,75.74,92.84,97.67,36.97,16.54
901,74.21,90.17,97.95,37.04,13.93
902,75.06,91.27,98.74,37.06,17.42
903,77.56,88.6,98.25,36.94,16.3
904,75.38,88.9,97.19,36.92,16.15
905,75.09,90.86,97.12,36.94,14.37
906,72.28,86.51,97.97,36.86,14.71
907,76.49,88.93,97.39,36.84,15.6
908,76.29,87.42,98.32,37.03,16.81
909,79.33,87.33,98.02,37.09,13.92
910,74.38,83.67,98.08,37.09,16.79
911,75.44,94.02,97.65,36.76,15.64
912,75.5,87.94,98.87,36.98,15.78
913,78.15,93.49,99.42,36.89,16.25
914,74.81,93.21,97.86,37.01,16.27
915,75.56,86.14,98.18,36.96,15.29
916,76.22,86.73,98.05,37.06,16.62
917,75.37,97.68,97.87,37.0,13.68
918,74.11,95.25,97.58,36.81,15.55
919,75.39,89.91,97.46,36.9,16.15
920,77.15,90.77,97.43,37.0,15.66
921,72.95,88.11,98.2,37.01,14.17
922,75.27,91.3,97.74,36.86,16.76
923,73.6,87.85,96.71,36.85,14.75
924,77.39,83.9,98.22,37.01,15.93
925,71.95,86.04,97.98,36.86,16.15
926,73.88,90.06,98.67,36.83,16.02
927,75.75,86.61,98.19,36.96,17.17
928,78.13,89.8,97.26,36.95,15.95
929,74.87,86.78,96.89,36.91,16.43
930,73.89,87.65,97.64,36.93,15.94
931,78.76,92.56,97.69,37.0,16.61
932,72.1,90.74,98.47,36.93,17.39
933,70.6,89.97,98.0,37.01,16.14
934,75.88,92.64,98.57,36.96,16.78
935,74.0,91.44,97.34,37.02,17.46
936,72.96,94.34,98.48,37.09,17.36
937,76.42,88.62,98.36,37.08,15.61
938,75.49,88.71,96.99,37.13,17.04
939,73.87,86.1,98.66,37.08,16.25
940,72.44,88.71,98.05,37.02,17.12
941,76.74,92.89,98.2,36.96,16.57
942,76.3,93.9,97.57,36.96,16.28
943,74.8,92.88,98.64,36.91,16.43
944,78.69,84.62,97.41,37.0,16.26
945,72.86,93.25,98.42,37.07,16.29
946,71.95,84.48,98.41,36.93,15.84
947,73.62,92.69,97.51,37.0,15.75
948,74.91,88.9,98.99,36.93,17.76
949,75.49,92.11,98.12,37.02,16.48
950,74.52,86.0,98.33,36.95,15.43
951,75.7,93.51,97.24,36.93,15.72
952,72.5,85.61,99.06,36.93,17.06
953,77.89,87.99,97.39,37.05,15.26
954,74.84,87.01,98.51,36.99,14.52
955,77.23,84.74,97.5,36.96,14.59
956,75.69,90.28,97.69,37.03,14.27
957,75.91,95.42,98.39,36.96,14.7
958,76.14,98.0,98.51,37.11,14.82
959,75.9,90.29,97.36,36.9,17.39
960,76.29,93.35,98.55,36.98,15.95
961,77.66,90.7,98.52,36.86,15.64
962,75.39,91.5,97.53,36.97,14.56
963,76.42,88.97,98.8,36.83,15.86
964,74.82,90.59,97.27,37.07,14.26
965,77.88,91.61,97.69,37.08,15.63
966,73.65,88.26,98.24,37.08,18.06
967,78.6,89.77,97.57,37.0,16.66
968,74.92,89.82,98.13,36.91,15.79
969,72.14,92.48,98.12,36.92,16.7
970,75.26,86.8,97.91,37.15,15.48
971,73.64,89.85,98.42,37.14,15.2
972,76.68,95.74,97.89,37.01,17.7
973,73.69,93.49,98.12,36.95,14.86
974,74.11,94.05,98.57,37.14,15.65
975,71.22,90.07,98.4,36.93,16.31
976,74.1,90.96,98.39,37.02,15.06
977,70.15,93.01,97.43,37.14,16.65
978,71.83,94.68,98.26,36.92,15.69
979,76.52,84.15,97.56,37.08,16.66
980,76.57,86.05,97.36,37.05,16.59
981,75.85,93.93,97.96,37.0,15.76
982,73.07,89.17,97.55,36.9,17.71
983,74.9,87.98,98.4,36.93,15.33
984,74.99,86.24,98.41,37.03,17.35
985,72.68,88.33,97.05,36.86,17.17
986,78.01,85.79,97.59,37.01,17.77
987,76.75,96.27,97.27,37.05,16.17
988,74.56,89.93,97.77,37.1,15.21
989,75.05,89.83,98.23,36.86,18.08
990,75.42,91.76,97.88,37.13,15.67
991,70.92,92.89,97.71,37.17,15.19
992,74.51,92.84,98.65,37.04,15.81
993,73.64,93.22,96.85,36.9,15.02
994,73.0,88.11,98.62,36.97,16.53
995,74.44,89.11,97.73,37.0,15.39
996,78.6,92.31,97.96,37.03,15.71
997,76.28,88.42,97.74,37.0,16.97
998,73.86,89.98,98.77,37.03,16.62
999,76.15,91.2,97.38,36.99,16.02
1000,77.8,92.36,98.01,37.03,16.17
1001,76.85,84.67,98.26,36.95,16.01
1002,75.12,92.14,97.19,36.97,15.57
1003,73.71,89.3,97.54,36.94,16.0
1004,76.4,92.12,97.93,37.19,16.49
1005,75.79,92.33,97.56,37.15,15.87
1006,76.79,94.82,97.59,37.06,16.42
1007,76.27,94.06,97.83,37.13,15.16
1008,77.1,94.04,98.32,37.08,15.4
1009,73.93,94.33,97.83,37.02,15.27
1010,77.63,90.87,98.54,36.85,15.43
1011,75.4,90.1,97.5,36.97,17.29
1012,79.15,92.62,97.37,36.97,16.73
1013,73.62,92.2,98.96,36.89,14.92
1014,78.47,89.07,97.67,36.85,16.44
1015,75.4,91.21,97.34,37.05,15.61
1016,73.7,89.89,97.13,37.03,15.32
1017,74.03,87.44,98.54,36.88,14.51
1018,74.36,93.87,97.83,36.93,16.97
1019,75.85,90.17,97.87,37.12,14.64
1020,76.05,96.15,97.92,36.91,15.95
1021,73.85,85.12,98.51,37.02,15.05
1022,74.95,88.33,97.91,36.98,16.78
1023,79.28,90.1,99.17,37.05,15.67
1024,78.46,93.41,98.07,36.91,15.87
1025,75.87,91.2,98.53,37.01,15.9
1026,75.08,90.93,98.4,37.02,16.3
1027,75.24,86.62,97.98,37.02,16.01
1028,76.23,86.53,97.71,37.01,15.96
1029,72.95,90.97,98.17,37.03,15.48
1030,74.49,85.91,98.26,37.22,14.43
1031,71.66,88.4,97.71,37.26,14.88
1032,75.8,91.5,98.08,36.94,16.72
1033,76.29,87.05,98.62,36.77,15.69
1034,74.03,94.82,99.03,37.06,15.34
1035,78.15,93.67,98.43,37.02,14.59
1036,72.55,85.29,98.93,37.11,14.28
1037,72.07,87.2,97.69,37.03,15.3
1038,75.45,83.14,98.35,37.01,16.89
1039,77.09,87.65,98.67,37.11,15.44
1040,78.37,92.3,97.55,37.13,16.4
1041,74.08,88.76,97.76,36.86,15.4
1042,77.16,91.38,98.87,36.92,16.64
1043,74.92,85.43,97.51,36.99,15.65
1044,74.65,92.39,97.33,37.01,14.77
1045,76.77,88.33,98.76,36.98,15.73
1046,76.3,90.04,98.6,37.04,17.83
1047,71.85,89.72,98.22,37.1,17.79
1048,77.95,86.19,97.98,37.17,16.49
1049,77.76,86.54,97.78,37.06,15.86
1050,73.75,92.9,98.14,36.91,16.3
1051,75.79,91.2,98.79,36.99,16.32
1052,75.99,93.15,98.12,36.99,15.96
1053,75.52,90.97,99.08,37.05,16.44
1054,73.9,90.43,97.55,37.04,16.21
1055,73.66,84.82,97.99,37.21,15.68
1056,74.95,89.19,97.81,36.95,14.8
1057,77.35,89.92,97.46,37.04,15.54
1058,76.09,95.86,97.92,37.24,16.8
1059,74.26,92.06,98.21,36.94,15.97
1060,76.54,94.61,98.26,37.01,16.3
1061,69.3,91.79,99.09,36.91,15.72
1062,77.3,87.87,98.23,37.01,14.94
1063,71.52,90.35,98.58,36.92,15.76
1064,74.28,90.71,98.03,37.1,14.98
1065,72.76,87.18,98.84,37.01,14.91
1066,72.41,88.85,99.2,36.91,17.21
1067,77.32,89.38,98.27,37.08,15.58
1068,74.06,94.82,97.5,37.02,15.26
1069,75.69,83.76,97.73,37.1,17.62
1070,74.91,93.62,98.14,36.89,16.81
1071,75.95,87.19,98.23,37.04,15.63
1072,75.15,85.88,98.35,37.08,16.43
1073,72.43,93.54,98.23,36.96,15.76
1074,76.99,92.2,98.0,36.87,15.31
1075,74.01,93.76,97.68,37.0,16.47
1076,71.89,92.4,98.2,37.12,15.68
1077,74.14,96.18,98.93,37.11,16.08
1078,78.0,91.68,98.51,36.96,17.02
1079,76.7,89.53,98.27,36.87,16.91
1080,74.3,91.03,98.51,36.96,15.45
1081,74.3,93.73,97.81,36.95,16.49
1082,74.36,87.66,97.75,37.04,14.87
1083,79.15,88.04,97.63,36.99,16.45
1084,75.76,89.07,97.94,36.92,16.15
1085,75.86,83.69,97.79,37.11,16.38
1086,77.06,90.41,98.6,37.01,15.7
1087,75.48,84.34,97.76,37.04,18.08
1088,74.48,90.16,97.6,36.83,15.1
1089,74.61,92.6,98.97,36.76,16.97
1090,74.86,88.57,97.77,36.86,14.97
1091,74.93,95.03,98.08,36.95,16.5
1092,76.46,85.62,98.23,37.06,16.58
1093,75.1,93.57,97.43,36.77,16.05
1094,76.47,92.03,98.62,37.16,15.5
1095,74.84,84.85,98.32,37.02,16.14
1096,75.16,98.13,98.78,37.14,16.27
1097,71.0,89.81,97.66,36.91,17.79
1098,76.83,87.37,98.05,37.05,15.13
1099,75.69,85.78,98.02,37.01,15.44
1100,77.0,89.34,98.13,37.08,16.28
1101,69.21,89.62,97.27,36.98,15.74
1102,79.18,90.31,98.06,37.05,15.9
1103,74.72,89.11,97.29,37.11,17.07
1104,77.22,91.9,98.18,36.93,13.18
1105,72.92,88.84,96.94,37.02,15.4
1106,76.23,84.2,97.07,36.81,14.26
1107,72.89,89.55,98.41,37.07,14.8
1108,73.75,82.9,97.73,37.2,18.4
1109,78.83,91.06,97.51,36.88,16.6
1110,74.62,87.06,98.64,36.99,16.95
1111,75.43,90.49,98.16,37.09,15.92
1112,76.74,93.94,98.44,37.0,16.76
1113,75.99,87.15,97.92,37.02,14.23
1114,75.3,93.18,99.34,36.96,17.04
1115,75.73,88.7,97.7,36.96,15.18
1116,79.81,95.26,98.87,36.99,15.47
1117,74.88,88.9,97.97,37.0,16.51
1118,75.4,87.48,97.17,36.88,16.32
1119,77.1,92.06,98.24,36.99,16.08
1120,77.21,88.69,98.16,37.16,14.64
1121,77.37,87.48,97.47,36.96,16.1
1122,76.28,88.57,97.54,36.88,16.96
1123,72.71,89.87,97.99,36.98,15.47
1124,78.27,94.03,98.17,36.93,17.31
1125,72.71,84.2,96.76,36.87,15.13
1126,75.61,90.07,98.53,37.01,16.01
1127,73.49,91.87,97.75,36.93,17.54
1128,74.87,90.58,97.33,36.94,15.32
1129,75.66,93.93,98.47,37.02,17.05
1130,75.64,89.78,97.99,36.85,17.97
1131,75.84,89.45,98.61,36.83,16.17
1132,78.23,91.78,98.22,37.07,15.47
1133,75.91,90.3,98.0,36.81,15.23
1134,74.51,88.83,97.92,36.9,17.3
1135,76.93,91.55,98.24,36.82,17.28
1136,77.38,88.04,97.79,36.95,17.45
1137,72.54,88.17,97.57,37.04,15.97
1138,76.19,88.42,98.3,37.01,17.04
1139,76.4,94.06,97.93,37.24,15.95
1140,74.4,80.34,98.02,37.11,15.12
1141,77.75,91.19,98.54,36.91,17.12
1142,74.7,90.1,97.94,36.88,17.63
1143,75.25,84.96,98.01,37.27,14.98
1144,74.65,90.93,97.7,37.11,14.96
1145,75.03,91.43,98.22,37.06,16.04
1146,72.81,91.77,98.17,37.01,16.96
1147,72.12,82.04,98.45,37.03,14.87
1148,78.19,94.1,97.71,36.85,16.23
1149,73.31,87.79,97.77,37.02,15.41
1150,73.02,92.06,98.4,37.01,16.7
1151,70.69,92.22,98.13,36.91,15.2
1152,73.72,87.37,97.55,36.95,16.77
1153,72.35,91.98,98.65,37.15,15.84
1154,78.28,88.84,97.15,36.99,15.06
1155,77.02,83.79,98.39,37.21,16.06
1156,73.62,93.5,97.37,36.83,14.06
1157,79.5,87.67,98.94,36.95,15.44
1158,76.96,87.44,97.23,36.85,16.34
1159,74.35,88.79,98.58,36.88,14.23
1160,70.0,90.82,97.96,36.92,13.43
1161,79.58,89.83,97.82,37.03,13.66
1162,72.22,91.64,98.09,37.03,17.33
1163,71.71,85.98,98.32,36.93,15.92
1164,77.05,87.77,97.55,36.78,15.47
1165,79.88,89.65,97.59,37.15,16.95
1166,77.77,95.69,98.32,36.97,15.6
1167,76.13,89.66,97.15,36.89,16.27
1168,76.19,93.26,97.71,37.03,16.03
1169,76.71,90.12,99.52,37.02,15.53
1170,76.52,88.55,97.52,36.97,16.29
1171,75.56,89.26,98.57,37.01,16.77
1172,75.21,89.49,97.71,36.88,15.82
1173,74.87,91.81,98.25,37.08,15.54
1174,73.49,94.12,98.33,36.9,15.66
1175,74.44,91.08,98.56,36.94,13.7
1176,71.61,93.56,97.9,37.06,16.28
1177,74.8,87.11,98.99,37.12,14.79
1178,73.02,88.76,97.71,37.16,16.63
1179,72.79,87.83,98.12,37.11,15.91
1180,75.36,90.94,98.12,36.97,16.11
1181,77.78,88.92,97.44,36.85,16.7
1182,76.84,92.19,97.86,37.14,15.07
1183,71.86,87.21,98.08,37.14,16.37
1184,73.02,90.13,97.78,36.93,16.27
1185,76.88,92.06,99.22,37.09,15.82
1186,73.04,83.8,97.58,36.97,15.07
1187,74.55,96.36,98.59,37.15,16.6
1188,76.1,89.15,98.43,36.95,16.7
1189,73.06,83.92,97.99,37.2,16.11
1190,75.21,90.47,97.57,37.08,14.93
1191,72.33,90.1,97.62,37.18,15.47
1192,73.8,89.75,97.74,36.95,15.94
1193,75.64,92.97,97.11,37.04,16.69
1194,71.81,92.24,97.5,36.9,14.42
1195,75.88,90.89,97.26,37.08,15.44
1196,74.96,91.35,98.67,37.09,15.6
1197,76.1,89.69,98.31,37.24,15.92
1198,75.45,95.33,98.39,37.05,14.7
1199,77.73,85.56,98.29,37.07,15.78
1200,75.25,90.42,98.08,36.95,15.69
1201,74.14,90.2,98.73,37.05,14.96
1202,75.24,92.44,97.69,36.96,15.88
1203,76.09,87.47,98.05,37.01,15.46
1204,75.1,84.77,98.37,37.02,16.5
1205,75.08,90.47,97.34,36.96,15.11
1206,73.6,90.84,99.55,37.01,16.09
1207,73.67,94.47,98.01,36.96,15.19
1208,72.19,86.19,98.07,36.96,15.4
1209,78.5,93.46,98.63,37.11,16.3
1210,72.51,97.1,98.46,37.02,16.23
1211,73.61,88.87,98.02,37.03,15.58
1212,73.56,86.13,98.07,36.85,15.73
1213,76.79,88.78,97.25,37.04,14.55
1214,74.41,90.04,97.72,37.05,17.4
1215,77.5,91.69,98.26,36.96,16.69
1216,73.65,88.23,98.22,37.21,16.65
1217,75.56,94.67,98.61,36.77,14.4
1218,73.33,86.66,97.94,37.08,15.4
1219,79.29,84.78,97.31,37.07,15.67
1220,72.62,93.32,98.53,37.05,14.07
1221,75.62,83.18,98.72,37.02,16.89
1222,76.27,89.39,98.45,37.06,17.45
1223,75.83,99.35,97.92,37.09,18.06
1224,74.63,89.96,98.52,36.93,14.95
1225,74.74,86.64,99.71,37.03,16.12
1226,75.09,89.83,98.06,36.98,17.32
1227,74.71,89.85,97.34,36.89,15.75
1228,76.93,90.48,97.71,37.07,15.43
1229,79.42,91.99,98.31,36.94,14.13
1230,73.89,86.88,97.2,36.85,17.13
1231,72.26,95.06,98.08,36.95,15.98
1232,74.82,90.74,98.19,36.92,15.27
1233,80.16,92.18,98.77,37.1,16.28
1234,73.39,88.12,98.66,37.02,16.15
1235,78.28,93.86,98.43,37.14,16.17
1236,78.36,89.23,96.92,36.93,15.78
1237,73.89,90.83,98.46,37.09,17.62
1238,76.14,87.2,98.35,37.28,15.87
1239,78.26,87.01,98.13,37.04,17.62
1240,74.24,92.06,97.13,37.09,16.56
1241,74.59,88.67,97.61,37.07,16.35
1242,73.84,87.44,97.42,36.86,15.89
1243,72.97,88.07,96.99,37.06,16.97
1244,73.7,92.1,98.0,37.03,16.11
1245,72.55,88.11,97.6,36.97,15.07
1246,75.07,89.65,99.31,36.91,15.03
1247,73.46,90.05,97.92,37.07,16.42
1248,75.47,84.25,98.65,36.9,15.09
1249,71.89,85.59,97.22,37.21,15.94
1250,75.66,91.01,97.73,37.01,17.06
1251,76.67,87.79,98.05,36.88,16.3
1252,71.01,93.17,97.55,36.95,15.28
1253,75.75,92.9,97.79,36.97,17.41
1254,77.46,92.16,97.89,37.24,16.55
1255,72.58,95.46,97.88,36.91,17.02
1256,78.35,89.75,98.93,36.99,13.73
